WazaID	ExtentionType	Type	Category	DamageType	Power	CriticalRank	HpRecoverRatio	ShrinkPer	SickParamSickID	SickParamPer	SickParamSickCont	SickParamSickTurnMin	SickParamSickTurnMax	RankEffect0Type	RankEffect0Value	RankEffect0Per	RankEffect1Type	RankEffect1Value	RankEffect1Per	RankEffect2Type	RankEffect2Value	RankEffect2Per	DamageRecoverRatio	DamageDrainRatio	IsGuard	IsAvoidByFloat	IsTouch	IsCut	IsWind	CanThroughMigawari	CanMeltFrozen	IsHpRecover	IsKaihukuHuuziEnable	IsYubiWoHuruPermit	IsSick	IsMamoruEnable	CantKill	ValueEffectRatio
172	1	9	4	1	60	0	0	0	4	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	True	False	False	True	False	False	False	0
53	1	9	4	2	90	0	0	0	4	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
104	1	0	2	0	0	0	0	0	0	0	0	0	0	7	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
425	1	7	0	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
598	1	12	2	0	0	0	0	0	0	0	0	0	0	3	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
377	1	13	5	0	0	0	0	0	15	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
242	1	16	6	1	80	0	0	0	0	0	0	0	0	2	-1	20	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
87	1	12	4	2	110	0	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
422	1	12	4	1	65	0	0	5	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
9	1	12	4	1	75	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
44	1	16	0	1	60	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
106	1	0	2	0	0	0	0	0	0	0	0	0	0	2	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
280	1	1	0	1	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
16	1	2	0	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	True	False	False	False	False	True	False	False	False	0
411	1	1	6	2	120	0	0	0	0	0	0	0	0	4	-1	10	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
116	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
588	1	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
319	1	8	2	0	0	0	0	0	0	0	0	0	0	4	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
163	1	0	0	1	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	True	False	False	False	False	False	True	False	False	False	0
687	1	15	0	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
196	1	14	0	2	55	0	0	0	0	0	0	0	0	5	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
670	1	11	0	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
423	1	14	4	1	65	0	0	5	3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
420	1	14	0	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
203	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
205	1	5	0	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
538	1	11	2	0	0	0	0	0	0	0	0	0	0	2	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
235	1	11	3	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	True	True	True	False	False	False	0
97	1	13	2	0	0	0	0	0	0	0	0	0	0	5	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
812	1	10	0	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
114	1	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	True	False	False	False	0
141	1	6	8	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	False	False	True	False	False	False	False	False	True	True	False	False	False	0
341	1	4	6	2	55	0	0	0	0	0	0	0	0	5	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
183	1	1	0	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
191	1	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	8
182	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
611	1	6	4	2	20	0	0	0	8	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	8
595	1	9	6	2	75	0	0	0	0	0	0	0	0	3	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
345	1	11	0	2	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
605	1	17	0	2	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
224	1	6	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
347	1	13	2	0	0	0	0	0	0	0	0	0	0	3	1	100	4	1	100	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
232	1	8	7	1	50	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
164	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	15
197	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
248	1	13	0	2	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
42	1	6	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
55	1	10	0	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
352	1	10	4	2	60	0	0	0	6	20	2	2	5	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
594	1	10	0	2	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
571	1	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
457	1	5	0	1	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
920	1	15	7	2	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
405	1	6	6	2	90	0	0	0	0	0	0	0	0	4	-1	10	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	True	False	False	False	0
585	1	17	6	2	95	0	0	0	0	0	0	0	0	3	-1	30	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
45	1	0	2	0	0	0	0	0	0	0	0	0	0	1	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	True	False	True	False	0
57	1	10	0	2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
564	1	6	0	0	0	0	0	0	0	0	0	0	0	5	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
273	1	0	3	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	True	True	True	False	False	False	0
79	1	11	1	0	0	0	0	0	2	100	2	2	4	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
93	1	13	4	2	50	0	0	0	6	10	2	2	5	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
257	1	9	0	2	95	0	0	0	4	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
596	1	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
43	1	0	2	0	0	0	0	0	0	0	0	0	0	2	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
174	1	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	True	False	False	False	2
34	1	0	0	1	85	0	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
261	1	9	1	0	0	0	0	0	4	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
315	1	9	7	2	130	0	0	0	0	0	0	0	0	3	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
570	1	12	8	2	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	False	False	False	False	False	False	False	False	True	True	False	False	False	0
408	1	5	0	2	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
438	1	11	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
430	1	8	6	2	80	0	0	0	0	0	0	0	0	4	-1	10	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
58	1	14	4	2	90	0	0	0	3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
8	1	14	4	1	75	0	0	0	3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
115	1	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
348	1	11	0	1	90	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	True	False	False	False	False	False	True	False	False	False	0
437	1	11	7	2	130	0	0	0	0	0	0	0	0	3	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
350	1	5	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
406	1	15	0	2	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
225	1	15	4	2	60	0	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
434	1	15	7	2	130	0	0	0	0	0	0	0	0	3	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
60	1	13	4	2	65	0	0	0	6	10	2	2	5	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
540	1	13	0	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
427	1	13	0	1	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	False	False	False	True	False	False	False	0
94	1	13	6	2	90	0	0	0	0	0	0	0	0	4	-1	10	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
473	1	13	0	2	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
95	1	13	1	0	0	0	0	0	2	100	2	2	4	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
614	1	4	0	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
615	1	4	0	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
74	1	11	2	0	0	0	0	0	0	0	0	0	0	1	1	100	3	1	100	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
78	1	11	1	0	0	0	0	0	1	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
428	1	13	0	1	80	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
219	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
245	1	0	0	1	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
39	1	0	2	0	0	0	0	0	0	0	0	0	0	2	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
54	1	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
122	1	7	4	1	30	0	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
404	1	6	0	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	True	False	False	False	False	False	True	False	False	False	0
76	1	11	0	2	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
19	1	2	0	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
71	1	11	8	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	False	False	False	False	False	False	False	False	True	True	False	False	False	0
328	1	4	4	1	20	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
209	1	12	4	1	65	0	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
129	1	0	0	2	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
38	1	0	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-33	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
446	1	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
575	1	16	2	0	0	0	0	0	0	0	0	0	0	1	-1	100	3	-1	100	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
592	1	10	4	2	110	0	0	0	4	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	0
444	1	5	0	1	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
247	1	7	6	2	80	0	0	0	0	0	0	0	0	4	-1	20	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
421	1	7	0	1	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
33	1	0	0	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
127	1	10	0	1	80	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
331	1	11	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
239	1	15	0	2	40	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
334	1	8	2	0	0	0	0	0	0	0	0	0	0	2	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
100	1	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
340	1	2	4	1	85	0	0	0	1	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
679	1	6	0	1	80	0	0	0	0	0	0	0	0	1	-1	100	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
151	1	3	2	0	0	0	0	0	0	0	0	0	0	2	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
369	1	6	0	1	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
36	1	0	0	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
332	1	2	0	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
17	1	2	0	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
236	1	17	3	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	True	True	True	False	False	False	0
556	1	14	0	1	85	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
14	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
22	1	11	0	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
64	1	2	0	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
400	1	16	0	1	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	True	False	False	False	False	False	True	False	False	False	0
574	1	17	0	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	True	False	False	False	0
269	1	16	1	0	0	0	0	0	11	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	True	False	True	False	0
48	1	0	1	0	0	0	0	0	6	100	2	2	5	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	True	False	True	False	0
452	1	11	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-33	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
532	1	11	8	1	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	False	False	True	False	False	False	False	False	True	True	False	False	False	0
313	1	16	2	0	0	0	0	0	0	0	0	0	0	4	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
250	1	10	4	2	20	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
784	1	15	0	1	60	0	0	0	0	0	0	0	0	1	-1	100	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
528	1	12	0	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
417	1	16	2	0	0	0	0	0	0	0	0	0	0	3	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
73	1	11	1	0	0	0	0	0	18	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	8
584	1	17	0	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	True	False	False	False	False	True	False	False	False	0
118	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	0
120	1	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
105	1	0	3	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	True	True	True	False	False	False	0
523	1	4	0	1	60	0	0	0	0	0	0	0	0	5	-1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
601	1	17	2	0	0	0	0	0	0	0	0	0	0	3	1	100	4	1	100	5	1	100	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
89	1	4	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
29	1	0	0	1	70	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
583	1	17	6	1	90	0	0	0	0	0	0	0	0	1	-1	10	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
268	1	12	2	0	0	0	0	0	0	0	0	0	0	4	1	100	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
85	2	12	4	2	45	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
442	2	8	0	1	30	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
710	2	10	6	1	85	0	0	0	0	0	0	0	0	2	-1	20	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
453	2	10	0	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
399	2	16	0	2	10	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
109	2	7	1	0	0	0	0	0	6	100	2	2	5	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
339	2	1	2	0	0	0	0	0	0	0	0	0	0	1	1	100	2	1	100	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	False	False	0
542	2	2	4	2	40	0	0	0	6	30	2	2	5	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	True	False	False	False	False	True	False	True	False	0
413	2	2	0	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
414	2	4	6	2	30	0	0	0	0	0	0	0	0	4	-1	10	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
84	2	12	4	2	20	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
98	2	0	0	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
40	2	3	4	2	5	0	0	0	5	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
398	2	3	4	1	40	0	0	0	5	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
407	2	15	0	1	50	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
403	2	2	0	2	25	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	False	False	False	True	False	True	False	0
200	2	15	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
202	2	11	8	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	False	False	False	False	False	False	False	False	True	True	False	True	False	0
416	2	0	0	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
566	2	7	0	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	False	False	0
616	2	4	0	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
612	2	1	7	1	30	0	0	0	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	False	False	True	False	False	False	False	False	False	True	False	True	False	0
56	2	10	0	2	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	True	False	True	False	0
